"fromuser","touser","date","postid","threadid"
"DMTH","Dr.WeeD",1266789245,109348,12642
"ForrestGriffin","Shade",1266787850,109322,12643
"Public","fame.de",1266786571,109299,12646
"DasRocka","toni",1266788608,109331,12651
"TeCru","zidan369",1266937994,110748,12652
"Blubber","DasRocka",1266790841,109386,12656
"Blubber","LIRIX",1266791417,109402,12658
"Benelli","DocMorris",1266798496,109507,12661
"DocMorris","VENOgG",1266834462,109635,12661
"crazzu","turb0julz",1266924791,110572,12661
"turb0julz","DocMorris",1266924794,110573,12661
"turb0julz","crazzu",1266925087,110577,12661
"turb0julz","DocMorris",1266925295,110582,12661
"turb0julz","DocMorris",1266925731,110586,12661
"Froggy","ForrestGriffin",1266798112,109500,12664
"Froggy","AES",1266799507,109521,12664
"Sl4y","Tiberius",1266942168,110836,12664
"Rolf32","Cakal",1266845922,109797,12665
"ACHEL0S","And1player",1267029198,111510,12666
"Sceneman","And1player",1267029794,111528,12666
"ACHEL0S","And1player",1267034458,111611,12666
"star41","ThunBird",1266815219,109581,12670
"NoLimits","incognito",1266825107,109601,12670
"X0064X","MistaMicha",1266825830,109602,12670
"DocMorris","iShaggy",1266799225,109519,12671
"turb0julz","Misa",1266975660,111119,12671
"Napoleon","ArthurSpooner",1266799807,109525,12673
"lcf11","iShaggy",1267046156,111811,12673
"m!stelzwe!g","Push4ward",1266844228,109760,12676
"NeotoX","Zentrat_neu",1266845252,109788,12676
"kranich","DocMorris",1266898834,110470,12678
"crazzu","ArthurSpooner",1266804032,109559,12679
"chapter81","m!stelzwe!g",1266842135,109709,12686
"incognito","DocMorris",1266864828,110143,12687
"incognito","storm",1266867351,110191,12687
"incognito","humpeNN",1267088222,112069,12687
"incognito","humpeNN",1267089576,112074,12687
"david_osiris","incognito",1266848845,109865,12688
"incognito","IlPadrino",1266849490,109878,12688
"david_osiris","incognito",1266849600,109879,12688
"incognito","Spliffy16",1267168589,112901,12688
"mario_1989","Half-Life",1266843867,109754,12689
"Half-Life","mario_1989",1266845174,109784,12689
"mario_1989","x220",1266872410,110271,12689
"mario_1989","Dr.WeeD",1266873621,110307,12689
"fame.de","phantom",1267398276,115322,12690
"incognito","marijuana",1266843285,109736,12692
"ixxten","DocMorris",1266843487,109742,12692
"DocMorris","heineken16k",1266848705,109860,12692
"DocMorris","Ground_off",1266850698,109898,12692
"marrs1","Ground_off",1266857185,110020,12692
"DocMorris","lcf11",1267050838,111896,12692
"DocMorris","crazzu",1267051252,111903,12692
"DocMorris","aeiko1",1267051839,111910,12692
"DocMorris","Camorra",1267052624,111940,12692
"Camorra","DocMorris",1267053444,111950,12692
"humpeNN","Cyberus",1266912950,110502,12693
"debug","131337",1266852582,109936,12696
"debug","131337",1266864195,110136,12696
"crazzu","ForrestGriffin",1266875797,110345,12696
"Ground_off","IlPadrino",1266945568,110899,12696
"EBM","chapter81",1267018631,111345,12696
"david_osiris","jazzman",1266848433,109851,12700
"incognito","3batl",1266849908,109885,12700
"knackigeoma","Logont",1266880798,110418,12700
"marrs1","Logont",1266882577,110432,12700
"Froggy","john cena",1266848119,109844,12701
"dariusz","john cena",1266848539,109855,12701
"dariusz","x220",1266849467,109877,12701
"incognito","david_osiris",1266850252,109889,12702
"DocMorris","david_osiris",1266850497,109893,12702
"Swich","HeyHo",1266851867,109920,12702
"DocMorris","HeyHo",1266852045,109924,12702
"antr4x","HeyHo",1266853220,109947,12702
"DocMorris","antr4x",1266853447,109952,12702
"DocMorris","deathmind",1266869995,110223,12704
"Froggy","Ground_off",1266851354,109913,12706
"aboh","Tikon",1266933976,110686,12709
"d3stroy","XuXuX",1266963895,111036,12709
"Fusel","d3stroy",1267995102,124607,12709
"Scorp","humpeNN",1266857389,110029,12711
"9175","glow_316",1266858972,110057,12711
"Misa","9175",1266976233,111122,12711
"kn0wn","Heb",1277969289,277944,12714
"ZEL0S","Luminati",1266859099,110058,12715
"nCore","sp0t",1266866004,110163,12716
"sp0t","Neocrow",1266874202,110314,12716
"Neocrow","sp0t",1266918340,110520,12716
"sliver","Nobodz",1266855026,109988,12717
"Scorp","Sl4y",1266864767,110142,12724
"Sl4y","Kugelblitz",1266864863,110144,12724
"Sl4y","Scorp",1266865245,110151,12724
"Sceneman","debug",1266865682,110158,12724
"Sl4y","codeblack",1266866276,110170,12724
"Sl4y","codeblack",1266870709,110241,12724
"wurstbrot","Killerkeks",1266872531,110272,12724
"Pa!mon","k!LLu",1266873155,110294,12724
"Pr1vateboy","Sceneman",1266935805,110716,12724
"pwnedn00b","k!LLu",1267457946,115869,12724
"xRaidon","Sceneman",1268074751,125869,12724
"AscN","Algerion",1268077018,125974,12724
"stev1-","badboy1012",1276515502,255561,12724
"Sl4y","heineken16k",1266866992,110185,12725
"H1xx3r","Anilman1",1266867582,110194,12725
"90.","Orphos_Cloud",1267190678,113026,12725
"jajaja","humpeNN",1266874523,110322,12727
"EvoluTioN","Moq",1266870017,110225,12737
"EvoluTioN","Moq",1266870711,110242,12737
"Blubber","Scorp",1266873044,110289,12737
"Scorp","Blubber",1266876061,110353,12737
"marrs1","terminiert",1266876907,110366,12745
"Kuku","terminiert",1266880471,110415,12745
"FakeBaba","Arma",1266894082,110466,12745
"crazzu","Scorp",1266877994,110384,12749
"afakename","AR3S",1267540719,117200,12752
"DocMorris","Darknorant",1266879017,110403,12753
"Froggy","star41",1266884473,110442,12753
"westsidez","Sutekh",1267026550,111468,12754
"TheBossThomas","RublJow",1267209645,113273,12755
"SILEN0S","raydonavan",1266919165,110527,12756
"Froggy","Airen",1266887741,110461,12757
"Napoleon","Black-Hack",1266936352,110728,12757
"Sl4y","Airen",1266939752,110781,12757
"technofreax","beginner",1266930013,110629,12758
"incognito","anonymous11",1266916520,110512,12760
"turb0julz","PHOB0S",1266923785,110560,12762
"Acer","Wounder",1266939099,110765,12764
"incognito","Wounder",1267090742,112081,12764
"incognito","Kankardes",1266932290,110660,12773
"aboh","lcf11",1267109746,112307,12775
"BTC","UnZ",1266937465,110742,12776
"EvoluTioN","siedenburg2",1266943681,110869,12777
"Acer","N!sK",1266936715,110734,12778
"N!sk","polinger",1266937231,110740,12778
"131337","N!sK",1266937895,110747,12778
"++The Mentor++","zidan369",1266940401,110797,12778
"Sceneman","marrs1",1266943240,110852,12780
"marrs1","Sceneman",1266944897,110894,12780
"EBM","humpeNN",1266939632,110780,12781
"EBM","onlyforyou",1266940618,110805,12781
"Slevin Kelevra","hss404",1266940750,110811,12790
"m!stelzwe!g","hss404",1266944467,110885,12790
"m!stelzwe!g","hss404",1266955732,110912,12790
"NYX","DEIM0S",1266941395,110821,12792
"D!ke","incognito",1267091431,112084,12794
"mario_1989","Brummbaer",1267477659,116481,12795
"mario_1989","Anilman1",1267478311,116508,12795
"V.Valentino","SchaKaL",1267491919,116747,12795
"mario_1989","ko-un",1267519610,116810,12795
"Shade","Maxxle",1267030159,111540,12796
"ForrestGriffin","Maxxle",1267113177,112380,12796
"Sceneman","Maxxle",1267127029,112601,12796
"D-Kay","Wounder",1267189711,113010,12796
"ForrestGriffin","D-Kay",1267195809,113111,12796
"Slevin Kelevra","Ace",1266944356,110882,12797
"Kettey","Slevin Kelevra",1266944541,110889,12797
"hoppel","hoppel",1266944837,110892,12797
"Slevin Kelevra","handplant",1266957711,110943,12797
"crazzu","DEIM0S",1266962540,111016,12797
"crazzu","H1xx3r",1266963811,111033,12797
"H1xx3r","Blackmamba",1266960604,110978,12802
"EvoluTioN","Blackmamba",1266960995,110989,12802
"Cesar","terrorstyle",1266961896,111005,12804
"Cesar","sevenokas",1266957230,110936,12806
"knackigeoma","andrewpl",1266968936,111077,12809
"RapiX","moOXiii",1267122732,112536,12810
"moOXiii","RapiX",1267123054,112540,12810
"aboh","Wounder",1266961424,110996,12812
"crazzu","Silverhunter",1266961429,110997,12813
"Silverhunter","lcf11",1266962108,111009,12815
"lcf11","Scorpion124",1266962573,111017,12815
"BlackMatrix","webmoney",1266970554,111092,12816
"debug","Cakal",1267032023,111585,12816
"webmoney","johnwhodoe",1267037714,111663,12816
"anyway","Arma",1268239665,128805,12816
"H1xx3r","lucky-member",1269363792,148970,12816
"V.Valentino","sevenokas",1267285510,113726,12819
"KiiNGDeZz","sevenokas",1269207758,146074,12819
"skunk","Scorpion124",1269208234,146089,12819
"sevenokas","KiiNGDeZz",1271800072,204153,12819
"KoK","knackigeoma",1266966954,111070,12821
"sevenokas","hacktheplanet",1266971067,111099,12827
"H1xx3r","siN",1267202255,113209,12829
"BTC","crazzu",1267001420,111172,12834
"crazzu","BTC",1267001974,111173,12834
"CHA0S","incognito",1267075865,112047,12834
"polinger","H1xx3r",1267011805,111225,12835
"Public","mario_1989",1267021220,111385,12840
"AES","BTC",1267019036,111353,12843
"knackigeoma","siN",1267025660,111445,12843
"siN","crazzu",1267139412,112795,12843
"siN","DEIM0S",1267277531,113630,12843
"Nobodz","BTC",1267017097,111313,12845
"ThunBird","TeCru",1267017565,111318,12847
"BlackMatrix","*HIV*",1267018418,111338,12847
"Sceneman","duran1",1267030136,111539,12849
"ko-un","EvoluTioN",1267018244,111334,12850
"EvoluTioN","ko-un",1267018305,111335,12850
"ACHEL0S","Cesar",1267018567,111344,12850
"ACHEL0S","OrganizedCrime",1267018978,111352,12850
"humpeNN","cash0ut",1267021823,111397,12851
"m!stelzwe!g","VeXx",1267023411,111411,12851
"Ace","VeXx",1267023701,111415,12851
"RaZe","humpeNN",1267023793,111417,12851
"Public","cash0ut",1267025412,111440,12851
"m!stelzwe!g","Bi0virus",1267027173,111474,12851
"Bi0virus","m!stelzwe!g",1267029988,111535,12851
"random","humpeNN",1267021018,111381,12855
"humpeNN","random",1267022187,111405,12855
"moOXiii","Babushka",1267048361,111844,12855
"SILEN0S","afakename",1267128739,112647,12856
"afakename","sleepdaddy",1267151134,112859,12856
"EvoluTioN","Mr.Verballert",1267032305,111589,12859
"IceMan91","Maxxle",1267028596,111498,12862
"SILEN0S","sevenokas",1267027060,111473,12864
"sevenokas","Legit",1267027228,111475,12864
"sevenokas","sleepdaddy",1267027302,111476,12864
"DocMorris","sevenokas",1267027399,111478,12864
"olanga","sevenokas",1267027473,111480,12864
"olanga","DocMorris",1267027996,111490,12864
"star41","nakman",1267028343,111493,12865
"knackigeoma","hss404",1267030584,111557,12865
"NYX","Acer",1267041430,111744,12865
"NightAngel","escequi",1267030433,111552,12867
"escequi","NightAngel",1267030820,111562,12867
"SynStorm","123456789",1267033055,111599,12870
"ichwersons","Sceneman",1267034427,111610,12870
"turb0julz","Smile",1267114983,112420,12872
"RapiX","Sceneman",1267030500,111554,12873
"knackigeoma","RapiX",1267050772,111895,12873
"Sceneman","Misa",1267031172,111571,12874
"afakename","Bi0virus",1267149659,112850,12877
"CurRy","PhR34kZ",1267038133,111671,12878
"Unauthorized","QFiRE",1268083493,126241,12878
"CurRy","QFiRE",1268158845,127345,12878
"Störtebeker","Firebeat",1267095181,112118,12881
"BlackMatrix","xerror",1267104152,112233,12881
"BlackMatrix","ForrestGriffin",1267108885,112292,12881
"Sceneman","SynStorm",1267040952,111731,12885
"Sceneman","hmmi",1267040251,111714,12887
"knackigeoma","Sceneman",1267050916,111899,12887
"held","Sceneman",1267052671,111942,12887
"ForrestGriffin","dzd88",1267110147,112321,12889
"mastercrewster","lcf11",1267115253,112426,12889
"BlackPhone","wacked",1267375601,114701,12890
"FableCastell","Solaro",1268251474,129213,12890
"Napoleon","PHOB0S",1267184454,112949,12896
"DocMorris","Airen",1267185448,112954,12896
"DocMorris","Cakal",1267049691,111870,12900
"restor","DocMorris",1267050263,111882,12900
"Cakal","DocMorris",1267050318,111884,12900
"Cakal","*HIV*",1267050866,111897,12900
"Cakal","SchaKaL",1268083533,126245,12900
"Cakal","SchaKaL",1268084016,126254,12900
"iNf3cT3d","alcapone",1268084314,126270,12900
"Cakal","alcapone",1268084320,126271,12900
"Cakal","iNf3cT3d",1268084441,126274,12900
"phishly","SchaKaL",1268084490,126277,12900
"SchaKaL","Scorp",1268085329,126295,12900
"SchaKaL","TBL",1268085459,126300,12900
"panzergerman","panzergerman",1268089004,126397,12900
"Cakal","cornaboy",1268235717,128640,12900
"Cakal","WickedGuy",1268249844,129156,12900
"TBL","Cakal",1268485963,132969,12900
"Babushka","shunkweed",1267046812,111824,12901
"mario_1989","petermeter",1267384764,114963,12904
"Khijano","Tscheppi",1267470417,116230,12904
"mario_1989","Bi0virus",1267471878,116282,12904
"mario_1989","Bi0virus",1267472570,116306,12904
"mario_1989","Tscheppi",1267472691,116311,12904
"mario_1989","spawn",1267478177,116503,12904
"mario_1989","Tscheppi",1267478939,116529,12904
"mario_1989","Bi0virus",1267952842,123430,12904
"mario_1989","En3my",1267957031,123497,12904
"mario_1989","TwixXx",1268484003,132926,12904
"held","Cakal",1267052389,111930,12906
"ForrestGriffin","JBG31",1267113599,112391,12907
"Conn0r","JBG31",1267113819,112395,12907
"ForrestGriffin","JBG31",1267114061,112400,12907
"DocMorris","Acer",1267052099,111919,12912
"Acer","DocMorris",1267137924,112776,12912
"DocMorris","Acer",1267138651,112787,12912
"D-Kay","zuz",1267116885,112447,12913
"crazzu","C3P0",1267052300,111926,12914
"KoK","C3P0",1267052629,111941,12914
"moOXiii","scriptX",1268149033,127122,12915
"Headz0r","AMD",1268436148,132477,12915
"Napoleon","Smile",1267057548,111982,12918
"turb0julz","ixxten",1267062215,112007,12918
"turb0julz","Smile",1267063820,112014,12918
"CHA0S","DocMorris",1267075206,112044,12918
"jajaja","Smile",1267065844,112025,12922
"jajaja","humpeNN",1267185390,112953,12922
"cash","jajaja",1267186955,112966,12922
"DocMorris","Snack",1267097953,112137,12928
"DocMorris","Snack",1267099434,112153,12928
"Legit","eXöent",1267091812,112089,12935
"Cakal","Dynasty",1267095560,112123,12938
"PHOB0S","Dynasty",1267097007,112132,12938
"duran1","Slevin Kelevra",1267107149,112262,12938
"duran1","Slevin Kelevra",1267119666,112493,12938
"tryit","NAPALM",1267099764,112158,12941
"131337","tryit",1267100112,112164,12941
"tryit","CCowner",1267124107,112560,12941
"NAPALM","131337",1267100414,112168,12944
"131337","NAPALM",1267101050,112181,12944
"131337","NAPALM",1267101843,112192,12944
"D-Kay","debug",1267105364,112246,12944
"debug","D-Kay",1267110758,112336,12944
"herzlungeniere","Headz0r",1267132853,112717,12946
"debug","hacktheplanet",1267110474,112330,12950
"blackmakk","Kuku",1267114479,112410,12951
"mastercrewster","humpeNN",1267109857,112312,12952
"aboh","humpeNN",1267109883,112314,12952
"ForrestGriffin","humpeNN",1267111200,112343,12952
"Conn0r","humpeNN",1267111916,112361,12952
"incognito","superman123456",1267430256,115485,12952
"Conn0r","wnbe",1267112872,112375,12954
"mrmandato","King99",1267113366,112387,12955
"King99","mrmandato",1267129242,112654,12955
"jajaja","King99",1267129763,112671,12955
"jajaja","style-",1267131654,112698,12955
"ForrestGriffin","Kryze",1267112543,112367,12956
"funst3r","131337",1267112761,112370,12956
"style-","funst3r",1267113261,112382,12956
"Smile","funst3r",1267115471,112432,12956
"Sceneman","superman123456",1267132489,112711,12960
"lcf11","lcf11",1267196450,113117,12961
"Smile","haege",1269843342,159510,12962
"Smile","skull-man",1269858916,159739,12962
"lcf11","nakman",1267125656,112577,12964
"KoK","Jibbertripo",1267118896,112485,12965
"Opxes","happy",1267689832,119418,12972
"held","xRateD",1267134327,112734,12975
"Bummer","webmoney",1269439561,150304,12976
"Moe.","Bummer",1269439830,150313,12976
"cunit156","j9ker87",1269446876,150572,12976
"BlackNova","cunit156",1269799025,158604,12976
"falsch","webmoney",1269800123,158652,12976
"relat0r","zaubermichel",1269977492,163345,12976
"Hexxor","dNyy",1271949389,207004,12976
"cactus","Braincerz",1272234033,209343,12976
"cactus","Q!-ing",1272393271,211710,12976
"ZEL0S","Q!-ing",1272441288,212306,12976
"9175","loller7",1281037713,320565,12976
"wolverin","Lord1",1281190299,322361,12976
"chaosz","MR.NiCEGUY",1281606423,327757,12976
"Coldfear","daywalker99",1281607579,327769,12976
"SICK","Wordproblems",1281629890,328090,12976
"JayJay","FHC",1282290791,334526,12976
"hoppel","westsidez",1267162679,112883,12977
"stillerchiller","Thug4Life",1267127312,112612,12980
"polinger","BTC",1267143550,112822,12980
"metalwarlock","BTC",1267144683,112829,12980
"metalwarlock","mirinda",1267193422,113073,12980
"Thug4Life","Hexxor",1267197692,113138,12980
"GoldRock","bruder-hatz",1270234723,169965,12980
"xEAM","style-",1267133105,112718,12981
"SainT","style-",1267175450,112912,12981
"Shitfor","SynStorm",1267130672,112688,12982
"Drop","Märtyrer",1267951472,123417,12983
"afakename","En3my",1268513461,133655,12983
"RealCarding","Moabiter",1275217540,232346,12983
"cactus","m1ck",1275218505,232361,12983
"style-","3batl",1267129506,112661,12984
"Hexxor","DragN",1267130176,112678,12984
"ForrestGriffin","ArthurSpooner",1267136915,112767,12989
"H1xx3r","ForrestGriffin",1267137616,112772,12989
"ForrestGriffin","DocMorris",1267185728,112955,12989
"Säbelzahntaube","spRayaH",1267218747,113362,12989
"ThunBird","spRayaH",1267218870,113364,12989
"Säbelzahntaube","ThunBird",1267219361,113373,12989
"Säbelzahntaube","N!sK",1267219863,113378,12989
"H1xx3r","copgeldjäger",1267271059,113527,12989
"Säbelzahntaube","NoLimits",1267218633,113360,12991
"Nut$InMyH4nd","Hearts",1268242555,128913,12993
"Nut$InMyH4nd","Hearts",1268243697,128944,12993
"SILEN0S","Schnupe",1267138197,112781,12994
"afakename","restor",1267150467,112856,12995
"Mortalcookie","lcf11",1268329169,130378,12996
"DjKisune","JBG31",1267175245,112911,13001
"ThunBird","p4t3",1267196974,113130,13001
"ThunBird","JBG31",1267202258,113210,13001
"afakename","polinger",1267153393,112872,13002
"X0064X","DocMorris",1267163244,112884,13004
"nakman","haege",1267191585,113032,13008
"AES","nakman",1267192929,113055,13008
"restor","AES",1267193068,113061,13008
"ViD","waltdisney",1267280705,113681,13012
"incognito","Sceneman",1267188021,112982,13015
"ForrestGriffin","incognito",1267189347,113001,13015
"incognito","wnbe",1267188616,112990,13017
"xRateD","JackTheRipper",1267231828,113449,13021
"D-Kay","haege",1267193002,113060,13023
"phishly","hoppel",1267282766,113708,13023
"JackTheRipper","SainT",1267195238,113101,13026
"RaKTeC","aektschn",1272343345,210759,13027
"SainT","humpeNN",1267198625,113148,13029
"SainT","JackTheRipper",1267200856,113179,13029
"LosMighty","Tatinka",1267234275,113455,13030
"V.Valentino","JackTheRipper",1267200461,113173,13031
"JackTheRipper","V.Valentino",1267200731,113176,13031
"V.Valentino","JackTheRipper",1267200807,113178,13031
"V.Valentino","3batl",1267201082,113187,13031
"V.Valentino","JackTheRipper",1267201335,113193,13031
"JackTheRipper","V.Valentino",1267202010,113201,13031
"V.Valentino","JackTheRipper",1267202192,113207,13031
"JackTheRipper","Säbelzahntaube",1267260046,113474,13031
"V.Valentino","JackTheRipper",1267202455,113213,13034
"JackTheRipper","V.Valentino",1267202560,113215,13034
